학교구분,학교코드,학교명,본분교,학제,지역,설립구분,관련법령,법인명,학교상태,중문학교명,영문학교명,주소,영문주소,중문주소,우편번호,학교개교일,학교홈페이지,총장(대학원장)명,학교대표번호,학교대표팩스번호
대학원,1424,동덕여자대학교 교육대학원,본교,특수대학원,서울,사립,고등교육법,동덕학원,기존,同德女子大学 教育研究生院,The Graduate School Of Education,"서울특별시 성북구 화랑로13길 60 (하월곡동, 동덕여자대학교) ","60, Hwarang-ro 13-gil, Seongbuk-gu, Seoul, Republic of Korea","60, Hwarang-ro 13-gil, Seongbuk-gu, Seoul, Republic of Korea",2748,1997-03-01,www.dongduk.ac.kr,홍유진,02-940-4108,02-940-4109
대학원,1425,동덕여자대학교 디자인대학원,본교,특수대학원,서울,사립,고등교육법,동덕학원,폐교,同德女子大学 设计研究生院,The Graduate School Of Design,"서울특별시 성북구 화랑로13길 60 (하월곡동, 동덕여자대학교) ","60, Hwarang-ro 13-gil, Seongbuk-gu, Seoul, Republic of Korea","60, Hwarang-ro 13-gil, Seongbuk-gu, Seoul, Republic of Korea",2748,1995-10-01,www.dongduk.ac.kr,홍유진,02-940-4108,02-940-4109
대학원,1429,동덕여자대학교 공연예술대학원,본교,특수대학원,서울,사립,고등교육법,동덕학원,폐교,同德女子大学 表演艺术研究生院,The Graduate School Of Performing Arts,"서울특별시 성북구 화랑로13길 60 (하월곡동, 동덕여자대학교) ","60, Hwarang-ro 13-gil, Seongbuk-gu, Seoul, Republic of Korea","60, Hwarang-ro 13-gil, Seongbuk-gu, Seoul, Republic of Korea",2748,2000-03-01,www.dongduk.ac.kr,홍유진,02-940-4108,02-940-4109
대학원,1430,동덕여자대학교 패션전문대학원,본교,전문대학원,서울,사립,고등교육법,동덕학원,기존,同德女子大学 时尚设计研究生院,The Graduate School Of Fashion,"서울특별시 성북구 화랑로13길 60 (하월곡동, 동덕여자대학교) ","60, Hwarang-ro 13-gil, Seongbuk-gu, Seoul, Republic of Korea","60, Hwarang-ro 13-gil, Seongbuk-gu, Seoul, Republic of Korea",2748,2000-03-01,www.dongduk.ac.kr,김혜경,02-940-4108,02-940-4109
대학원,1433,동덕여자대학교 미용보건대학원,본교,특수대학원,서울,사립,고등교육법,동덕학원,폐교,同德女子大学 美容保健研究生院,The Graduate School Of Buauty And Health,"서울특별시 성북구 화랑로13길 60 (하월곡동, 동덕여자대학교) ","60, Hwarang-ro 13-gil, Seongbuk-gu, Seoul, Republic of Korea","60, Hwarang-ro 13-gil, Seongbuk-gu, Seoul, Republic of Korea",2748,2006-03-01,www.dongduk.ac.kr,홍유진,02-940-4108,02-940-4109
대학원,1434,동덕여자대학교 국제문화대학원,본교,특수대학원,서울,사립,고등교육법,동덕학원,폐교,同德女子大学 国际文化研究生院,The Graduate School Of Global Culture,"서울특별시 성북구 화랑로13길 60 (하월곡동, 동덕여자대학교) ","60, Hwarang-ro 13-gil, Seongbuk-gu, Seoul, Republic of Korea","60, Hwarang-ro 13-gil, Seongbuk-gu, Seoul, Republic of Korea",2748,2007-03-01,www.dongduk.ac.kr,홍유진,02-940-4108,02-940-4109
대학원,1435,동덕여자대학교 비만미용향장대학원,본교,특수대학원,서울,사립,고등교육법,동덕학원,폐교,同德女子大学 肥胖美容美妆研究生院,The Graduate School Of Obesity And Beauty And Cosmetic Science,"서울특별시 성북구 화랑로13길 60 (하월곡동, 동덕여자대학교) ","60, Hwarang-ro 13-gil, Seongbuk-gu, Seoul, Republic of Korea","60, Hwarang-ro 13-gil, Seongbuk-gu, Seoul, Republic of Korea",2748,2007-03-01,www.dongduk.ac.kr,홍유진,02-940-4108,02-940-4109
대학원,1436,동덕여자대학교 문화산업예술대학원,본교,특수대학원,서울,사립,고등교육법,동덕학원,폐교,同德女子大学 文化产业艺术研究生院,The Graduate School Of Culture Industry And Art,"서울특별시 성북구 화랑로13길 60 (하월곡동, 동덕여자대학교) ","60, Hwarang-ro 13-gil, Seongbuk-gu, Seoul, Republic of Korea","60, Hwarang-ro 13-gil, Seongbuk-gu, Seoul, Republic of Korea",2748,1980-10-01,www.dongduk.ac.kr,홍유진,02-940-4108,02-940-4109
대학원,1437,동서대학교 일반대학원,본교,일반대학원,부산,사립,고등교육법,동서학원,기존,东西大学 一般研究生院,"General Graduate School, Dongseo University","부산광역시 사상구 주례로 47 (주례동, 동서대학교) ","47, Jurye-ro, Sasang-gu, Busan, Republic of Korea","47, Jurye-ro, Sasang-gu, Busan, Republic of Korea",47011,1996-03-01,uni.dongseo.ac.kr//graduategeneral,이종익,051-320-2037,051-313-2131
대학원,1441,동서대학교 디자인전문대학원,본교,전문대학원,부산,사립,고등교육법,동서학원,폐교,东西大学 设计专门研究生院,"Graduate School Of Design, Dongseo University","부산광역시 사상구 주례로 47 (주례동, 동서대학교) ","47, Jurye-ro, Sasang-gu, Busan, Republic of Korea","47, Jurye-ro, Sasang-gu, Busan, Republic of Korea",47011,2005-11-28,,이종년,051-320-2039,051-316-2786
대학원,1444,동서대학교 선교복지대학원,본교,특수대학원,부산,사립,고등교육법,동서학원,기존,东西大学 传教福利研究生院,"Graduate School Of Mission & Welfare, Dongseo University","부산광역시 부산진구 중앙대로 922 (양정동, 동서대학교사회교육원) 선교복지대학원","47, Jurye-ro, Sasang-gu, Busan, Republic of Korea","47, Jurye-ro, Sasang-gu, Busan, Republic of Korea",47222,2004-09-01,uni.dongseo.ac.kr/graduatemission/,남일재,051-949-8901,051-949-8092
대학원,1446,동서대학교 경영대학원,본교,특수대학원,부산,사립,고등교육법,동서학원,기존,东西大学 经营研究生院,"Graduate School Of Business Administration, Dongseo University","부산광역시 사상구 주례로 47 (주례동, 동서대학교) ","47, Jurye-ro, Sasang-gu, Busan, Republic of Korea","47, Jurye-ro, Sasang-gu, Busan, Republic of Korea",47011,2006-03-01,uni.dongseo.ac.kr/graduatebusan/,이종익,051-320-2037,051-313-2131
대학원,1447,동신대학교 대학원,본교,일반대학원,전남,사립,고등교육법,해인학원,기존,东新大学 一般研究生院,Gradulate School,"전라남도 나주시 건재로 185 (대호동, 동신대학교) ","185, Geonjae-ro, Naju-si, Jeollanam-do, Republic of Korea","185, Geonjae-ro, Naju-si, Jeollanam-do, Republic of Korea",58245,1991-11-15,www.dsu.ac.kr,송경용,061-330-3092,061-330-3095
대학원,1448,동신대학교 교육대학원,본교,특수대학원,전남,사립,고등교육법,해인학원,기존,东新大学 教育研究生院,Graduate School For Education,"전라남도 나주시 건재로 185 (대호동, 동신대학교) ","185, Geonjae-ro, Naju-si, Jeollanam-do, Republic of Korea","185, Geonjae-ro, Naju-si, Jeollanam-do, Republic of Korea",58245,1999-11-19,www.dsu.ac.kr,송경용,061-330-3092,061-330-3095
대학원,1449,동신대학교 사회개발대학원,본교,특수대학원,전남,사립,고등교육법,해인학원,기존,东新大学 社会开发研究生院,Graduate School For Social Development,"전라남도 나주시 건재로 185 (대호동, 동신대학교) ","185, Geonjae-ro, Naju-si, Jeollanam-do, Republic of Korea","185, Geonjae-ro, Naju-si, Jeollanam-do, Republic of Korea",58245,1996-12-02,www.dsu.ac.kr,송경용,061-330-3092,061-330-3095
대학원,1450,동아대학교 대학원,본교,일반대학원,부산,사립,고등교육법,동아학숙,기존,东亚大学校 大学院,"The Graduate School,Dong-A University","부산광역시 사하구 낙동대로550번길 37 (하단동, 동아대학교) ","37, Nakdong-daero 550beon-gil, Saha-gu, Busan, Republic of Korea","37, Nakdong-daero 550beon-gil, Saha-gu, Busan, Republic of Korea",49315,1958-10-01,gra.donga.ac.kr,박상원,051-200-5502,051-200-5505
대학원,1451,동아대학교 경영대학원,본교,특수대학원,부산,사립,고등교육법,동아학숙,기존,东亚大学校 经营大学院,Dong-A University Graduate School Of Business Administration,"부산광역시 서구 구덕로 225 (부민동2가, 동아대학교부민캠퍼스) ","37, Nakdong-daero 550beon-gil, Saha-gu, Busan, Republic of Korea","37, Nakdong-daero 550beon-gil, Saha-gu, Busan, Republic of Korea",49236,1969-02-04,mba.donga.ac.kr/,김현준,051-200-8412,051-200-8415
대학원,1452,동아대학교 교육대학원,본교,특수대학원,부산,사립,고등교육법,동아학숙,기존,东亚大学校 教育大学院,"Graduate School Of Education,Dong-A Univ.","부산광역시 사하구 낙동대로550번길 37 (하단동, 동아대학교) ","37, Nakdong-daero 550beon-gil, Saha-gu, Busan, Republic of Korea","37, Nakdong-daero 550beon-gil, Saha-gu, Busan, Republic of Korea",49315,1973-01-09,gse.donga.ac.kr/,조규판,051-200-5702,051-200-5705
대학원,1453,동아대학교 법무대학원,본교,특수대학원,부산,사립,고등교육법,동아학숙,기존,东亚大学校 法务大学院,Dong-A University Graduate School of Law,"부산광역시 서구 구덕로 225 (부민동2가, 동아대학교부민캠퍼스) ","37, Nakdong-daero 550beon-gil, Saha-gu, Busan, Republic of Korea","37, Nakdong-daero 550beon-gil, Saha-gu, Busan, Republic of Korea",49236,2000-07-18,dalp.donga.ac.kr/,송관호,051-200-8532,051-200-8533
대학원,1454,동아대학교 사회복지대학원,본교,특수대학원,부산,사립,고등교육법,동아학숙,기존,东亚大学校 社会福祉大学院,Dong-A University Graduate School Of Social Welfare,"부산광역시 서구 구덕로 225 (부민동2가, 동아대학교부민캠퍼스) ","37, Nakdong-daero 550beon-gil, Saha-gu, Busan, Republic of Korea","37, Nakdong-daero 550beon-gil, Saha-gu, Busan, Republic of Korea",49236,1996-11-02,welfare.donga.ac.kr,남찬섭,051-200-8421,051-200-8423
대학원,1456,동아대학교 산업정보대학원,본교,특수대학원,부산,사립,고등교육법,동아학숙,폐교,東亞大學校 産業情報大學院,The Graduate School Of Industry And Information,부산광역시 사하구 낙동대로 550 (하단동) ,"37, Nakdong-daero 550beon-gil, Saha-gu, Busan, Republic of Korea","37, Nakdong-daero 550beon-gil, Saha-gu, Busan, Republic of Korea",49315,2004-07-27,dgsi.donga.ac.kr,송정근,051-200-5802,051-200-5805
대학원,1458,동아대학교 문화예술대학원,본교,특수대학원,부산,사립,고등교육법,동아학숙,폐교,東亞大學校 文化藝術大學院,"The Graduate School Of Culture And Arts, Dong-A University","부산광역시 서구 대신공원로 32 (동대신동3가, 동아대학교구덕캠퍼스) ","37, Nakdong-daero 550beon-gil, Saha-gu, Busan, Republic of Korea","37, Nakdong-daero 550beon-gil, Saha-gu, Busan, Republic of Korea",49201,2001-07-26,gr-art.donga.ac.kr,오구환,051-200-1792,051-200-1705
대학원,1462,동아대학교 경찰법무대학원,본교,특수대학원,부산,사립,고등교육법,동아학숙,폐교,東亞大學校 警察法務大學院,"The Graduate School Of Law&Police,Dong-Auniversity","부산광역시 서구 구덕로 225 (부민동2가, 동아대학교부민캠퍼스) ","37, Nakdong-daero 550beon-gil, Saha-gu, Busan, Republic of Korea","37, Nakdong-daero 550beon-gil, Saha-gu, Busan, Republic of Korea",49236,2000-07-18,www.police.donga.ac.kr,,051-200-8532,051-200-8505
대학원,1463,동아대학교 법학전문대학원,본교,전문대학원,부산,사립,고등교육법,동아학숙,기존,东亚大学校 法学专门大学院,Dong-A University School of Law,"부산광역시 서구 구덕로 225 (부민동2가, 동아대학교부민캠퍼스) ","37, Nakdong-daero 550beon-gil, Saha-gu, Busan, Republic of Korea","37, Nakdong-daero 550beon-gil, Saha-gu, Busan, Republic of Korea",49236,2008-09-02,law.donga.ac.kr,송관호,051-200-8581,051-200-8583
대학원,1464,동아대학교 의학전문대학원,본교,전문대학원,부산,사립,고등교육법,동아학숙,폐교,東亞大學校 醫學專門大學院,Dong-A University School Of Medicine,"부산광역시 서구 대신공원로 32 (동대신동3가, 동아대학교구덕캠퍼스) ","37, Nakdong-daero 550beon-gil, Saha-gu, Busan, Republic of Korea","37, Nakdong-daero 550beon-gil, Saha-gu, Busan, Republic of Korea",49201,2006-02-16,,김효진,051-240-2903,051-243-0116
대학원,1466,동양대학교 일반대학원,본교,일반대학원,경북,사립,고등교육법,현암학원,기존,东洋大学校 一般大学院,Dongyang University Graduate School,"경상북도 영주시 풍기읍 동양대로 145 (산법리, 동양대학교) ","145, Dongyangdae-ro, Punggi-eup, Yeongju-si, Gyeongsangbuk-do, Republic of Korea","145, Dongyangdae-ro, Punggi-eup, Yeongju-si, Gyeongsangbuk-do, Republic of Korea",36040,1999-11-02,www.dyu.ac.kr,이재철,054-630-1060,054-637-7221
대학원,1467,동양대학교 교육대학원,본교,특수대학원,경북,사립,고등교육법,현암학원,기존,东洋大学校 教育大学院,Dongyang University Graduate School Of Education,"경상북도 영주시 풍기읍 동양대로 145 (산법리, 동양대학교) ","145, Dongyangdae-ro, Punggi-eup, Yeongju-si, Gyeongsangbuk-do, Republic of Korea","145, Dongyangdae-ro, Punggi-eup, Yeongju-si, Gyeongsangbuk-do, Republic of Korea",36040,1999-11-19,www.dyu.ac.kr,이재철,054-630-1060,054-637-7221
대학원,1469,동양대학교 정보대학원,본교,특수대학원,경북,사립,고등교육법,현암학원,기존,东洋大学校 情报大学院,Dongyang University Graduate School Of Information,"경상북도 영주시 풍기읍 동양대로 145 (산법리, 동양대학교) ","145, Dongyangdae-ro, Punggi-eup, Yeongju-si, Gyeongsangbuk-do, Republic of Korea","145, Dongyangdae-ro, Punggi-eup, Yeongju-si, Gyeongsangbuk-do, Republic of Korea",36040,1997-10-25,www.dyu.ac.kr,이재철,054-630-1060,054-637-7221
대학원,1471,동의대학교 대학원,본교,일반대학원,부산,사립,고등교육법,동의학원,기존,东义大学 大学院,Graduate School Of Dong-Eui University,"부산광역시 부산진구 엄광로 176 (가야동, 동의대학교) ","176, Eomgwang-ro, Busanjin-gu, Busan, Republic of Korea","176, Eomgwang-ro, Busanjin-gu, Busan, Republic of Korea",47340,1983-10-29,www.deu.ac.kr,김세환,051-890-1170,0505-182-6893
대학원,1472,동의대학교 경영대학원,본교,특수대학원,부산,사립,고등교육법,동의학원,기존,东义大学 经营大学院,"Graduate School Of Business Administration, Dong-Eui University","부산광역시 부산진구 엄광로 176 (가야동, 동의대학교) ","176, Eomgwang-ro, Busanjin-gu, Busan, Republic of Korea","176, Eomgwang-ro, Busanjin-gu, Busan, Republic of Korea",47340,1999-11-02,www.deu.ac.kr,박태진,051-890-1400,0505-182-6858
대학원,1473,동의대학교 교육대학원,본교,특수대학원,부산,사립,고등교육법,동의학원,기존,东义大学 教育大学院,"Graduate School Of Education, Dong-Eui University","부산광역시 부산진구 엄광로 176 (가야동, 동의대학교) ","176, Eomgwang-ro, Busanjin-gu, Busan, Republic of Korea","176, Eomgwang-ro, Busanjin-gu, Busan, Republic of Korea",47340,1999-11-19,www.deu.ac.kr,전윤숙,051-890-1195,0505-182-6835
대학원,1477,동의대학교 행정대학원,본교,특수대학원,부산,사립,고등교육법,동의학원,폐교,东义大学 行政大学院,"Graduate School Of Public Administration, Dong-Eui University","부산광역시 부산진구 엄광로 176 (가야동, 동의대학교) ","176, Eomgwang-ro, Busanjin-gu, Busan, Republic of Korea","176, Eomgwang-ro, Busanjin-gu, Busan, Republic of Korea",47340,1984-11-27,www.deu.ac.kr,정진옥,051-890-1114,051-890-1234
대학원,1478,동의대학교 영상정보대학원,본교,특수대학원,부산,사립,고등교육법,동의학원,폐교,东义大学 媒体&信息技术大学院,"Graduate School Of Visual Media & Information Technology, Dong-Eui University","부산광역시 부산진구 엄광로 176 (가야동, 동의대학교) ","176, Eomgwang-ro, Busanjin-gu, Busan, Republic of Korea","176, Eomgwang-ro, Busanjin-gu, Busan, Republic of Korea",47340,2000-07-18,www.deu.ac.kr,장종욱,051-890-1114,051-890-1234
대학원,1481,루터대학교 대학원,본교,특수대학원,경기,사립,고등교육법,루터교학원,기존,루터大学校 大学院,Graduate School,"경기도 용인시 기흥구 금화로82번길 20 (상갈동, 루터대학교) ","20, Geumhwa-ro 82beon-gil, Giheung-gu, Yongin-si, Gyeonggi-do, Republic of Korea","20, Geumhwa-ro 82beon-gil, Giheung-gu, Yongin-si, Gyeonggi-do, Republic of Korea",17072,2002-10-30,www.ltu.ac.kr,권득칠,031-679-2300,031-283-1505
대학원,1482,명지대학교 대학원,본교,일반대학원,경기,사립,고등교육법,명지학원,기존,明知大学校 大学院,Myongji University Graduate School,"경기도 용인시 처인구 명지로 116 (남동, 명지대학교용인캠퍼스) ","116, Myongji-ro, Cheoin-gu, Yongin-si, Gyeonggi-do, Republic of Korea","116, Myongji-ro, Cheoin-gu, Yongin-si, Gyeonggi-do, Republic of Korea",17058,1968-03-01,www.mju.ac.kr,선정원,031-330-6735,031-332-2459
